,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
29/10/2018,91.383148,60.612888,79.226288,60.17939,45.603687,56.631863,26.529097,50.956356,324.592804,122.122795,69.081886
30/10/2018,92.995529,61.973839,80.079239,60.712833,46.976322,56.255573,26.736086,51.210857,338.443604,124.963844,71.301994
31/10/2018,95.017555,62.681854,79.621323,59.529251,46.096218,55.554298,26.667084,52.545746,343.231384,124.289131,71.809196
01/11/2018,94.982712,63.460644,80.438362,58.620739,45.2565,55.434566,27.65029,53.352436,351.172333,125.026039,73.483833
02/11/2018,94.459763,64.467575,80.635902,58.253994,45.724796,55.109589,27.960766,49.813538,346.026672,124.901711,73.28289
05/11/2018,95.078568,64.223709,81.883888,58.537388,46.193111,56.161484,27.934891,48.399406,350.118042,126.251282,74.191971
06/11/2018,95.523064,64.499046,82.162231,58.904125,46.193111,56.888424,27.865896,48.922813,354.460938,126.579758,73.2733
07/11/2018,97.161606,65.317192,81.964729,59.329216,46.548382,57.700867,28.029766,50.406551,359.829041,128.515259,74.613037
08/11/2018,97.945976,64.27877,82.027565,59.36256,47.048992,57.555485,27.960766,50.230679,360.276031,129.003571,74.431221
09/11/2018,96.99601,64.262909,82.970314,60.221088,47.202396,57.709415,27.615786,49.26215,358.886505,129.039093,73.072357
12/11/2018,94.956551,63.436462,83.230682,61.204628,47.412346,58.179775,27.19319,46.780613,346.924896,129.287689,71.866585
13/11/2018,95.514336,61.982273,83.922035,61.696381,47.363892,58.273853,27.089689,46.313225,339.617737,128.453094,71.962318
14/11/2018,93.544609,61.49752,83.93998,61.387989,47.589958,58.804089,27.943518,45.004993,334.963287,128.071335,71.962318
15/11/2018,95.932701,62.133244,84.24527,61.221283,47.703007,57.965981,28.340248,46.115662,331.902496,128.293289,71.129768
16/11/2018,95.862984,62.745125,84.236267,61.35463,48.615406,59.317215,28.736979,46.626423,326.441559,129.61618,71.52211
19/11/2018,96.595078,62.951729,83.760429,62.029781,48.946449,59.351421,28.279875,44.77853,311.856354,131.161011,69.397682
20/11/2018,94.520782,61.163776,82.691948,62.229828,48.009834,59.479706,28.374746,42.639091,308.708069,130.024551,68.057968
21/11/2018,93.814812,61.632618,82.072464,61.137928,47.767601,59.436939,28.969843,42.590916,308.338837,126.064827,69.254135
23/11/2018,92.95195,59.987694,82.189171,60.92955,47.347729,59.10342,27.995266,41.509159,303.480347,126.277855,68.412033
26/11/2018,95.226723,61.171719,82.548325,61.671368,47.775669,59.39418,28.003893,42.070511,307.406006,126.313652,69.579514
27/11/2018,95.62764,61.227356,83.248642,61.771397,48.970676,59.736271,27.564041,41.978962,309.028748,127.966583,68.986191
28/11/2018,96.690971,62.339844,83.509026,61.112923,48.494289,60.052689,28.19363,43.593166,324.060852,130.843628,71.445557
29/11/2018,95.923988,62.824581,83.338425,61.471336,48.001759,60.095455,27.891773,43.258286,332.864471,130.316498,71.139336
30/11/2018,96.908852,63.174229,84.855797,62.096462,48.688068,60.933556,27.891773,43.024586,336.945587,131.254684,72.099121
03/12/2018,97.823967,64.541008,83.787361,62.621571,46.960171,61.47234,28.650732,44.527954,349.771973,130.638184,74.805702
04/12/2018,93.457466,63.118607,83.778381,62.779945,46.903652,60.5145,29.142328,42.569229,332.806152,130.477325,72.742172
06/12/2018,91.679474,62.292171,83.993866,63.028591,46.89558,62.130852,28.284946,42.094608,322.506165,130.370102,72.502228
07/12/2018,90.023529,61.696182,83.006203,63.728161,46.572605,61.292732,28.91716,40.593632,314.071808,129.941208,70.390694
10/12/2018,88.341408,60.822071,83.526978,64.284424,47.048992,61.15591,29.038403,40.861061,317.113251,129.789352,69.594055
11/12/2018,87.478561,60.933338,84.317085,64.267593,47.5173,61.078941,28.873859,40.627361,312.915558,130.897247,70.611435
12/12/2018,88.045052,60.408859,84.42482,63.433151,46.225407,59.436939,29.514727,40.740608,317.443634,131.433365,71.331284
13/12/2018,88.132225,61.171719,86.633553,64.099014,46.096218,59.881641,29.480083,41.186317,316.258148,132.094543,69.997169
14/12/2018,87.408844,60.059212,86.768211,64.832291,46.08815,59.813236,28.847879,39.86845,309.728363,118.83506,69.613266
17/12/2018,86.293236,58.835457,83.293533,62.371166,45.175755,57.93177,29.107689,39.497425,307.182526,115.386169,67.089027
18/12/2018,85.883598,57.214382,83.04213,62.025589,44.933521,58.427795,29.584013,40.010597,318.774872,116.529861,68.28878
19/12/2018,84.794144,56.244923,82.386703,62.463875,45.103081,58.350826,27.791307,38.7626,310.505707,114.019112,66.196426
20/12/2018,84.062035,54.536442,81.686386,63.062305,44.465202,58.256767,29.523384,37.784439,304.189667,114.608833,64.814339
21/12/2018,82.074875,54.131168,81.677399,63.121311,44.344093,57.504166,29.038403,36.314789,295.930267,114.447983,69.459702
24/12/2018,80.305611,52.057159,78.436188,59.943745,42.834198,54.459637,29.947746,35.375175,285.83432,109.757133,65.36142
26/12/2018,83.634964,54.544384,80.887291,60.938313,43.956528,55.947681,29.904446,37.866352,305.0448,113.214966,70.073959
27/12/2018,84.576256,54.782784,82.620148,61.739021,44.529808,56.495014,30.302828,37.620602,308.163971,113.840431,70.707405
28/12/2018,84.393234,54.170898,81.865967,61.747456,44.626698,56.648964,29.852484,37.639881,307.425415,113.715324,70.390694
31/12/2018,85.081779,54.186798,82.530365,60.230312,45.393761,56.916264,30.008379,38.003681,313.372192,115.305756,71.158531
02/01/2019,86.554688,55.378777,81.955734,59.994316,45.232277,54.976219,29.861149,38.047047,314.645142,114.144203,71.081734
03/01/2019,85.324608,54.528496,81.381119,59.707748,45.393761,55.321125,29.77454,34.257282,302.100525,112.330414,69.824417
04/01/2019,88.470131,56.538944,83.04213,60.862446,45.506798,55.666016,29.77454,35.719692,317.822601,114.215683,71.648018
07/01/2019,88.531631,56.832954,82.709938,60.272472,45.79747,56.131626,29.419464,35.64019,318.823425,113.483025,72.674995
08/01/2019,88.3647,57.246181,83.015198,60.972023,47.137806,57.183552,29.506067,36.319599,330.891907,116.118843,73.644371
09/01/2019,88.215332,57.548149,81.659454,60.870888,46.544682,57.183552,29.765881,36.936378,334.098511,115.198509,73.509979
10/01/2019,88.206551,57.254135,81.856987,60.601177,46.993393,58.12339,30.155598,37.054432,342.630005,115.89547,73.34684
11/01/2019,87.784798,56.991894,82.395676,58.873322,47.33606,58.244095,30.207563,36.690636,342.911804,115.931183,72.982109
14/01/2019,88.689789,56.920372,81.83902,57.288754,47.344219,58.313072,27.522831,36.138912,340.443665,114.617752,73.030098
15/01/2019,89.339981,56.952152,82.611183,58.055752,47.401321,59.028732,26.864635,36.878559,342.270477,115.582726,74.748123
16/01/2019,90.060463,56.928326,82.036552,58.131611,46.569157,59.563328,27.332302,37.329082,342.095612,114.403328,74.556168
17/01/2019,90.429497,57.317696,82.024773,58.106339,46.365192,60.278976,27.384268,37.550735,348.926575,115.341492,75.947845
18/01/2019,91.89682,58.00108,82.730637,57.963043,46.577309,60.460049,27.514174,37.782028,354.406982,116.771088,77.214767
22/01/2019,90.447067,57.126991,81.843788,57.811325,46.495731,60.701488,27.799967,36.933971,347.770264,115.082382,77.502716
23/01/2019,90.218628,56.65815,85.825569,58.519314,47.123936,60.649746,27.88657,37.083344,348.460175,115.082382,77.262756
24/01/2019,90.271332,56.737602,85.336906,58.266464,46.560993,60.658352,27.869251,36.78941,348.129791,113.500893,77.205162
25/01/2019,90.842461,56.991894,84.70343,58.291756,46.014378,60.934292,28.717972,38.008499,353.891998,114.57309,77.368324
28/01/2019,91.272987,56.610462,84.63105,57.6259,44.929272,61.839638,28.501461,37.656746,352.696808,115.252159,77.089996
29/01/2019,91.527794,56.825027,84.649139,57.895611,43.468903,62.400089,29.047066,37.266449,354.581909,116.449409,76.994019
30/01/2019,91.738678,57.444855,85.535988,58.527771,44.056309,62.081055,29.19429,39.81303,376.746307,117.619896,78.011398
31/01/2019,90.939125,58.231533,87.300644,59.20203,44.921124,62.563927,29.540707,40.099743,374.705719,118.906548,78.587257
01/02/2019,91.272987,60.329395,88.205605,59.81731,44.505032,62.098297,29.306879,40.119011,376.464478,119.907242,78.232132
04/02/2019,91.598083,59.455292,88.712364,60.221886,44.088951,62.762234,29.584013,41.258591,385.763641,118.727859,78.692833
05/02/2019,91.193909,60.067169,88.178459,60.626453,44.170536,62.900162,29.549374,41.964504,398.570557,118.727859,79.527847
06/02/2019,91.149971,59.804935,88.612816,60.50845,43.884983,62.943306,29.428122,41.978962,399.474243,118.83506,79.383896
07/02/2019,89.955032,59.344044,87.906967,61.25016,43.705494,63.408901,29.211607,41.183903,395.680267,117.986267,79.076752
08/02/2019,89.05883,59.44046,88.422783,61.570454,44.015522,63.322666,29.306879,41.232288,395.426361,118.298965,79.047966
11/02/2019,88.637062,59.536877,88.929558,61.368168,44.097099,63.339912,29.142334,40.995178,394.488831,117.941574,80.314888
12/02/2019,90.148331,60.58139,89.825462,61.696869,44.398972,62.546673,28.91716,41.348431,401.100281,119.871521,81.303459
13/02/2019,90.57888,61.264324,89.80735,61.739021,44.447922,63.193356,28.778591,41.176655,400.963531,120.130638,81.965698
14/02/2019,89.990189,61.280392,89.101509,61.444016,44.080784,63.046749,28.674665,41.326653,400.221375,120.005531,81.274666
15/02/2019,92.740326,62.437393,89.119591,61.747456,45.002708,63.124374,28.787254,41.234707,408.180481,121.855103,81.946526
19/02/2019,92.415222,62.855194,90.486084,61.983448,45.231152,63.400272,29.904446,41.358112,406.510559,121.238579,81.16909
20/02/2019,92.863335,63.096245,89.843544,61.983448,45.492218,62.667381,30.64924,41.624275,411.676636,121.828278,81.428223
21/02/2019,92.670044,62.525764,90.296021,62.657726,45.81041,63.684822,30.666561,41.389568,407.799622,120.997322,80.57402
22/02/2019,92.257072,63.007854,90.721359,63.256168,46.438618,64.003845,31.593229,41.851711,414.118073,122.051643,81.351433
25/02/2019,93.223564,63.072117,90.106003,63.315159,46.324406,63.37442,31.264126,42.15657,416.87204,122.501343,81.744965
26/02/2019,92.511856,63.200687,90.341278,62.278442,46.210175,63.564114,30.268194,42.180782,416.774353,122.420425,82.349632
27/02/2019,92.397644,63.851501,89.508743,62.649307,46.275444,63.227829,29.462769,42.311424,425.241302,122.204567,82.704727
28/02/2019,91.694725,63.497963,89.182938,63.227882,46.438618,63.538242,29.549374,41.895267,429.655457,122.89711,82.282455
01/03/2019,91.756248,64.277344,89.083412,63.825275,46.471252,63.37442,29.289557,42.335632,430.299957,124.435127,83.870163
04/03/2019,91.54538,64.52639,89.472542,64.234886,45.883835,63.78828,29.835167,42.548561,422.555725,124.552048,82.407524
05/03/2019,91.475082,64.429985,89.671608,64.388519,45.753307,63.745193,29.878464,42.47113,420.045898,124.812866,82.215088
06/03/2019,91.132416,63.69883,89.52681,64.712799,45.426945,63.417534,28.817587,42.226749,414.518463,125.1007,81.916779
07/03/2019,90.473427,64.405876,89.182938,64.960289,45.932785,63.314049,28.887156,41.737991,412.662994,124.336182,82.041878
08/03/2019,90.508583,63.481907,89.056252,64.627472,46.12043,63.495117,29.313242,41.837193,412.643463,124.174286,81.599228
11/03/2019,91.685951,64.100555,90.115036,65.130966,46.977077,64.184906,29.087158,43.286533,390.641144,124.624001,82.580727
12/03/2019,91.413574,64.277344,90.540375,65.139503,46.854706,64.710884,30.017595,43.772873,366.61731,125.181641,82.205452
13/03/2019,91.7211,64.847786,91.562965,65.113892,47.042347,64.590172,29.921946,43.966431,368.306793,125.388527,82.686592
14/03/2019,92.555794,64.630844,91.689651,65.404053,47.27895,64.71949,29.061069,44.455193,364.556732,124.138344,83.591133
15/03/2019,93.618942,64.397865,92.703209,65.74543,47.637924,64.460823,28.817587,45.033478,370.113464,123.760567,83.523766
18/03/2019,94.181297,65.145081,91.86161,65.378448,47.376854,63.78828,28.695848,45.493191,363.560608,123.373802,84.505249
19/03/2019,93.838638,64.976357,92.214523,64.166634,46.911812,63.37442,28.939333,45.132675,364.683685,124.516083,84.380165
20/03/2019,91.83532,65.337914,92.051636,63.953293,47.050507,63.477901,29.452374,45.527077,367.349731,123.481728,83.417877
21/03/2019,90.385567,65.715538,92.748451,64.098373,47.556339,64.486702,29.852375,47.203846,363.970764,124.210258,84.688072
22/03/2019,87.653008,64.662994,91.99736,64.44825,48.75565,64.641357,30.000206,46.226337,353.687408,123.139961,79.087761
25/03/2019,86.923737,64.213043,92.268837,64.806686,49.016727,64.702156,30.348034,45.667412,361.783264,122.87011,79.222458
26/03/2019,87.793579,65.048653,93.228073,65.608856,49.46545,65.284271,30.921959,45.195583,361.705139,124.633003,80.232841
27/03/2019,87.494858,64.550514,93.119476,65.574738,49.669411,65.145279,31.052383,45.602074,365.445404,124.749939,79.953773
28/03/2019,88.487701,64.871887,93.707695,64.576263,48.200871,65.710014,30.930647,45.662567,365.670013,124.911804,80.867928
29/03/2019,88.944588,64.920097,94.160179,65.421127,48.241661,65.440681,31.104553,45.960186,372.486572,125.730278,81.031509
01/04/2019,91.94075,65.667313,93.789139,65.446716,48.209023,65.145279,30.965431,46.272312,382.369537,125.001755,82.013016
02/04/2019,92.380074,65.386101,93.888695,65.685684,47.752151,65.762161,31.156736,46.944962,381.598053,123.859489,81.185463
03/04/2019,92.56459,65.000443,93.834389,65.677139,48.02953,65.501488,31.261082,47.266773,375.72876,123.373802,81.281693
04/04/2019,93.458801,65.924431,93.599121,65.625946,48.127445,65.405922,31.721954,47.349026,386.588287,121.934723,82.061111
05/04/2019,93.23748,66.277969,93.79821,66.112373,48.209023,65.692642,31.739351,47.665997,382.750366,122.483368,82.17659
08/04/2019,93.53849,66.687721,94.992737,65.429657,48.241661,65.649185,31.878483,48.416077,365.748138,122.447403,81.531891
09/04/2019,92.847916,65.828026,94.712204,65.190704,48.136986,65.501488,31.8263,48.270889,360.396515,121.934723,81.098877
10/04/2019,93.264038,65.530739,94.703148,64.712799,48.310078,66.335594,31.539345,48.541882,356.392548,121.943733,81.676201
11/04/2019,94.052002,65.844078,94.793655,65.113892,48.268864,66.630989,31.278475,48.137821,361.490265,121.610954,81.791687
12/04/2019,98.46109,65.01651,95.074181,65.233391,48.417233,67.291298,31.521961,48.118458,370.74823,122.303505,82.984879
15/04/2019,97.336708,64.799576,95.680496,65.429657,48.392506,67.421623,31.452387,48.205563,366.666138,122.789169,83.552605
16/04/2019,98.363716,65.241478,96.304901,64.106911,48.45845,65.79689,31.006769,48.210403,372.779541,124.138344,84.486
17/04/2019,101.196877,65.426277,96.465309,64.234886,47.625938,64.545784,30.463093,49.149204,368.677856,124.588036,85.380905
18/04/2019,100.453171,65.185242,96.647575,63.936214,47.84024,65.223473,29.447069,49.325844,371.168182,123.688606,85.833145
22/04/2019,100.577118,66.607376,96.611137,63.748463,48.112255,64.441521,29.010353,49.487949,366.382935,123.96743,84.062614
23/04/2019,100.701065,66.993034,94.013802,64.388519,47.106651,65.127892,28.849922,50.201733,365.259857,125.829208,84.129974
24/04/2019,100.53286,65.691437,94.496811,65.10537,47.048958,65.570999,28.698414,50.124298,366.666138,125.199631,85.053726
25/04/2019,100.585968,66.061028,94.123154,65.32724,46.03511,66.005424,28.190393,49.669418,373.834198,125.604378,84.255066
26/04/2019,101.347382,64.671028,96.474426,65.532082,46.636822,66.205261,28.038885,49.432293,371.871338,126.269966,84.976738
29/04/2019,102.808243,64.253227,95.490181,65.002968,46.851135,65.423302,27.415007,49.507301,370.172058,125.77523,84.92865
30/04/2019,102.746254,64.502296,97.039452,66.453728,47.139622,66.396385,27.682381,48.553986,368.843872,126.998459,84.51487
01/05/2019,101.958275,63.208721,95.626877,65.83075,46.587372,66.483284,27.022848,50.937286,367.974762,127.673073,82.657715
02/05/2019,102.179634,62.099941,96.201035,65.694199,46.974773,66.379028,26.826777,50.605804,366.998169,127.070435,82.051506
03/05/2019,102.808243,62.24456,96.674927,65.532082,47.180836,66.544106,26.933727,51.23489,367.6427,127.726997,82.465279
06/05/2019,101.896309,61.971375,96.310387,64.422653,46.908836,66.213936,26.684175,50.443687,362.896545,127.798973,80.415665
07/05/2019,100.231827,61.641972,95.417274,64.038635,46.678032,64.962814,27.379354,49.083874,348.863098,125.892212,79.424545
08/05/2019,99.700615,61.738377,95.754463,62.988949,46.47197,64.676102,26.915901,49.093555,351.324066,125.730278,79.645866
09/05/2019,99.620926,61.682117,94.998047,62.562248,46.554394,65.006256,26.675261,48.566093,347.822571,124.776871,79.847939
10/05/2019,99.612076,62.218502,96.611137,63.629002,46.908836,65.883789,26.871336,47.89328,348.352966,125.064751,80.781319
13/05/2019,96.902863,61.52771,96.702255,64.516518,46.776943,65.892494,27.548693,45.109745,331.361084,123.400795,79.414932
14/05/2019,97.673149,61.608994,96.23748,63.654583,46.612091,65.866394,27.477392,45.823841,336.930115,123.059006,80.511879
15/05/2019,97.301262,62.064095,97.239944,63.398586,46.826401,66.196571,27.352623,46.37278,339.483795,123.139961,80.83905
16/05/2019,98.549644,62.055946,98.52494,64.277588,47.296234,66.735229,27.227844,46.168755,347.50827,124.309196,81.098877
17/05/2019,98.071533,61.690262,97.923447,64.516518,47.881462,66.570168,27.557608,45.906429,348.696686,124.668976,81.377922
20/05/2019,98.585052,61.682125,97.814087,64.900566,48.639778,65.814278,27.780416,44.470943,346.506439,124.498093,79.722839
21/05/2019,98.921478,61.966553,96.939201,65.480873,49.043671,66.344269,27.931932,45.323494,352.360291,124.228249,80.483009
22/05/2019,98.115807,61.405827,97.258179,65.992897,48.837605,66.58754,27.914104,44.395641,346.496613,124.803886,80.059631
23/05/2019,96.185722,59.967381,97.294617,66.607338,48.52438,66.995903,28.19931,43.637829,344.306305,125.730278,79.520775
